_link,_link_main,cod,desc,img_lis_c,sez_perv,sez_tot
11.liste.6,11,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,3
11.liste.7,11,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,3
11.liste.8,11,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,3
11.liste.9,11,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,3
11.liste.10,11,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,3
11.liste.11,11,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,3
11.liste.12,11,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,3
11.liste.13,11,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,3
11.liste.14,11,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,3
11.liste.15,11,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,3
11.liste.16,11,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,3
11.liste.17,11,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,3
11.liste.18,11,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,3
11.liste.19,11,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,3
12.liste.0,12,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,2
12.liste.1,12,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,2
12.liste.2,12,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,2
12.liste.3,12,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,2
12.liste.4,12,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,2
12.liste.5,12,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,2
12.liste.6,12,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,2
12.liste.7,12,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,2
12.liste.8,12,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,2
12.liste.9,12,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,2
12.liste.10,12,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,2
12.liste.11,12,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,2
12.liste.12,12,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,2
12.liste.13,12,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,2
12.liste.14,12,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,2
12.liste.15,12,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,2
12.liste.16,12,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,2
12.liste.17,12,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,2
12.liste.18,12,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,2
12.liste.19,12,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,2
13.liste.0,13,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,6
13.liste.1,13,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,6
13.liste.2,13,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,6
13.liste.3,13,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,6
13.liste.4,13,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,6
13.liste.5,13,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,6
13.liste.6,13,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,6
13.liste.7,13,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,6
13.liste.8,13,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,6
13.liste.9,13,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,6
13.liste.10,13,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,6
13.liste.11,13,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,6
13.liste.12,13,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,6
13.liste.13,13,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,6
13.liste.14,13,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,6
13.liste.15,13,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,6
13.liste.16,13,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,6
13.liste.17,13,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,6
13.liste.18,13,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,6
13.liste.19,13,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,6
14.liste.0,14,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,29
14.liste.1,14,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,29
14.liste.2,14,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,29
14.liste.3,14,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,29
14.liste.4,14,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,29
14.liste.5,14,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,29
14.liste.6,14,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,29
14.liste.7,14,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,29
14.liste.8,14,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,29
14.liste.9,14,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,29
14.liste.10,14,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,29
14.liste.11,14,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,29
14.liste.12,14,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,29
14.liste.13,14,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,29
14.liste.14,14,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,29
14.liste.15,14,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,29
14.liste.16,14,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,29
14.liste.17,14,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,29
14.liste.18,14,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,29
14.liste.19,14,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,29
15.liste.0,15,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,2
15.liste.1,15,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,2
15.liste.2,15,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,2
15.liste.3,15,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,2
15.liste.4,15,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,2
15.liste.5,15,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,2
15.liste.6,15,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,2
15.liste.7,15,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,2
15.liste.8,15,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,2
15.liste.9,15,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,2
15.liste.10,15,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,2
15.liste.11,15,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,2
15.liste.12,15,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,2
15.liste.13,15,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,2
15.liste.14,15,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,2
15.liste.15,15,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,2
15.liste.16,15,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,2
15.liste.17,15,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,2
15.liste.18,15,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,2
15.liste.19,15,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,2
16.liste.0,16,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,10
16.liste.1,16,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,10
16.liste.2,16,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,10
16.liste.3,16,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,10
16.liste.4,16,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,10
16.liste.5,16,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,10
16.liste.6,16,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,10
16.liste.7,16,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,10
16.liste.8,16,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,10
16.liste.9,16,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,10
16.liste.10,16,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,10
16.liste.11,16,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,10
16.liste.12,16,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,10
16.liste.13,16,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,10
16.liste.14,16,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,10
16.liste.15,16,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,10
16.liste.16,16,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,10
16.liste.17,16,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,10
16.liste.18,16,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,10
16.liste.19,16,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,10
17.liste.0,17,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,5
17.liste.1,17,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,5
17.liste.2,17,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,5
17.liste.3,17,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,5
17.liste.4,17,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,5
17.liste.5,17,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,5
17.liste.6,17,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,5
17.liste.7,17,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,5
17.liste.8,17,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,5
17.liste.9,17,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,5
17.liste.10,17,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,5
17.liste.11,17,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,5
17.liste.12,17,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,5
17.liste.13,17,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,5
17.liste.14,17,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,5
17.liste.15,17,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,5
17.liste.16,17,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,5
17.liste.17,17,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,5
17.liste.18,17,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,5
17.liste.19,17,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,5
18.liste.0,18,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,1
18.liste.1,18,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,1
18.liste.2,18,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,1
18.liste.3,18,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,1
18.liste.4,18,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,1
18.liste.5,18,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,1
18.liste.6,18,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,1
18.liste.7,18,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,1
18.liste.8,18,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,1
18.liste.9,18,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,1
18.liste.10,18,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,1
18.liste.11,18,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,1
18.liste.12,18,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,1
18.liste.13,18,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,1
18.liste.14,18,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,1
18.liste.15,18,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,1
18.liste.16,18,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,1
18.liste.17,18,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,1
18.liste.18,18,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,1
18.liste.19,18,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,1
19.liste.0,19,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,1
19.liste.1,19,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,1
19.liste.2,19,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,1
19.liste.3,19,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,1
19.liste.4,19,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,1
19.liste.5,19,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,1
19.liste.6,19,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,1
19.liste.7,19,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,1
19.liste.8,19,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,1
19.liste.9,19,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,1
19.liste.10,19,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,1
19.liste.11,19,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,1
19.liste.12,19,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,1
19.liste.13,19,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,1
19.liste.14,19,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,1
19.liste.15,19,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,1
19.liste.16,19,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,1
19.liste.17,19,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,1
19.liste.18,19,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,1
19.liste.19,19,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,1
20.liste.0,20,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,2
20.liste.1,20,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,2
20.liste.2,20,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,2
20.liste.3,20,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,2
20.liste.4,20,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,2
20.liste.5,20,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,2
20.liste.6,20,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,2
20.liste.7,20,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,2
20.liste.8,20,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,2
20.liste.9,20,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,2
20.liste.10,20,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,2
20.liste.11,20,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,2
20.liste.12,20,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,2
20.liste.13,20,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,2
20.liste.14,20,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,2
20.liste.15,20,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,2
20.liste.16,20,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,2
20.liste.17,20,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,2
20.liste.18,20,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,2
20.liste.19,20,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,2
21.liste.0,21,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,1,1
21.liste.1,21,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,1,1
21.liste.2,21,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,1,1
21.liste.3,21,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,1,1
21.liste.4,21,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,1,1
21.liste.5,21,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,1,1
21.liste.6,21,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,1,1
21.liste.7,21,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,1,1
21.liste.8,21,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,1,1
21.liste.9,21,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,1,1
21.liste.10,21,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,1,1
21.liste.11,21,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,1,1
21.liste.12,21,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,1,1
21.liste.13,21,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,1,1
21.liste.14,21,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,1,1
21.liste.15,21,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,1,1
21.liste.16,21,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,1,1
21.liste.17,21,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,1,1
21.liste.18,21,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,1,1
21.liste.19,21,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,1
22.liste.0,22,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,1
22.liste.1,22,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,1
22.liste.2,22,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,1
22.liste.3,22,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,1
22.liste.4,22,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,1
22.liste.5,22,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,1
22.liste.6,22,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,1
22.liste.7,22,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,1
22.liste.8,22,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,1
22.liste.9,22,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,1
22.liste.10,22,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,1
22.liste.11,22,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,1
22.liste.12,22,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,1
