_link,_link_cand,_link_main,pos,desc_lis_c,img_lis_c,voti,perc
214.cand.0.liste.1,214.cand.0,214,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,40,12.94
214.cand.0.liste.2,214.cand.0,214,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,33,10.68
214.cand.0.liste.3,214.cand.0,214,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,28,9.06
214.cand.0.liste.4,214.cand.0,214,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,4,1.29
214.cand.0.liste.5,214.cand.0,214,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,4,1.29
214.cand.1.liste.0,214.cand.1,214,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,29,9.39
214.cand.1.liste.1,214.cand.1,214,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,24,7.77
214.cand.1.liste.2,214.cand.1,214,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,23,7.44
214.cand.1.liste.3,214.cand.1,214,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,18,5.83
214.cand.1.liste.4,214.cand.1,214,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,9,2.91
214.cand.1.liste.5,214.cand.1,214,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,5,1.62
214.cand.1.liste.6,214.cand.1,214,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
214.cand.2.liste.0,214.cand.2,214,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,3,0.97
214.cand.3.liste.0,214.cand.3,214,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,2,0.65
214.cand.4.liste.0,214.cand.4,214,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,1,0.32
214.cand.5.liste.0,214.cand.5,214,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
214.cand.6.liste.0,214.cand.6,214,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,1,0.32
214.cand.7.liste.0,214.cand.7,214,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
214.cand.8.liste.0,214.cand.8,214,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
215.cand.0.liste.0,215.cand.0,215,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,154,32.56
215.cand.0.liste.1,215.cand.0,215,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,56,11.84
215.cand.0.liste.2,215.cand.0,215,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,36,7.61
215.cand.0.liste.3,215.cand.0,215,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,32,6.77
215.cand.0.liste.4,215.cand.0,215,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,9,1.90
215.cand.0.liste.5,215.cand.0,215,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,9,1.90
215.cand.1.liste.0,215.cand.1,215,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,43,9.09
215.cand.1.liste.1,215.cand.1,215,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,41,8.67
215.cand.1.liste.2,215.cand.1,215,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,31,6.55
215.cand.1.liste.3,215.cand.1,215,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,24,5.07
215.cand.1.liste.4,215.cand.1,215,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,17,3.59
215.cand.1.liste.5,215.cand.1,215,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,7,1.48
215.cand.1.liste.6,215.cand.1,215,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
215.cand.2.liste.0,215.cand.2,215,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,6,1.27
215.cand.3.liste.0,215.cand.3,215,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,2,0.42
215.cand.4.liste.0,215.cand.4,215,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,2,0.42
215.cand.5.liste.0,215.cand.5,215,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,2,0.42
215.cand.6.liste.0,215.cand.6,215,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,1,0.21
215.cand.7.liste.0,215.cand.7,215,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,1,0.21
215.cand.8.liste.0,215.cand.8,215,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
216.cand.0.liste.0,216.cand.0,216,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,133,35.00
216.cand.0.liste.1,216.cand.0,216,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,44,11.58
216.cand.0.liste.2,216.cand.0,216,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,35,9.21
216.cand.0.liste.3,216.cand.0,216,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,21,5.53
216.cand.0.liste.4,216.cand.0,216,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,8,2.11
216.cand.0.liste.5,216.cand.0,216,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,4,1.05
216.cand.1.liste.0,216.cand.1,216,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,36,9.47
216.cand.1.liste.1,216.cand.1,216,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,30,7.89
216.cand.1.liste.2,216.cand.1,216,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,28,7.37
216.cand.1.liste.3,216.cand.1,216,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,20,5.26
216.cand.1.liste.4,216.cand.1,216,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,10,2.63
216.cand.1.liste.5,216.cand.1,216,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,2,0.53
216.cand.1.liste.6,216.cand.1,216,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
216.cand.2.liste.0,216.cand.2,216,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,3,0.79
216.cand.3.liste.0,216.cand.3,216,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,2,0.53
216.cand.4.liste.0,216.cand.4,216,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,4,1.05
216.cand.5.liste.0,216.cand.5,216,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
216.cand.6.liste.0,216.cand.6,216,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
216.cand.7.liste.0,216.cand.7,216,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
216.cand.8.liste.0,216.cand.8,216,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
217.cand.0.liste.0,217.cand.0,217,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,99,22.45
217.cand.0.liste.1,217.cand.0,217,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,79,17.91
217.cand.0.liste.2,217.cand.0,217,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,22,4.99
217.cand.0.liste.3,217.cand.0,217,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,15,3.40
217.cand.0.liste.4,217.cand.0,217,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,13,2.95
217.cand.0.liste.5,217.cand.0,217,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,5,1.13
217.cand.0.liste.6,217.cand.0,217,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,1,0.23
217.cand.1.liste.0,217.cand.1,217,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,103,23.36
217.cand.1.liste.1,217.cand.1,217,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,34,7.71
217.cand.1.liste.2,217.cand.1,217,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,28,6.35
217.cand.1.liste.3,217.cand.1,217,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,12,2.72
217.cand.1.liste.4,217.cand.1,217,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,11,2.49
217.cand.1.liste.5,217.cand.1,217,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,6,1.36
217.cand.2.liste.0,217.cand.2,217,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,6,1.36
217.cand.3.liste.0,217.cand.3,217,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,4,0.91
217.cand.4.liste.0,217.cand.4,217,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,2,0.45
217.cand.5.liste.0,217.cand.5,217,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,1,0.23
217.cand.6.liste.0,217.cand.6,217,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
217.cand.7.liste.0,217.cand.7,217,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
217.cand.8.liste.0,217.cand.8,217,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
218.cand.0.liste.0,218.cand.0,218,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,78,33.62
218.cand.0.liste.1,218.cand.0,218,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,21,9.05
218.cand.0.liste.2,218.cand.0,218,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,19,8.19
218.cand.0.liste.3,218.cand.0,218,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,16,6.90
218.cand.0.liste.4,218.cand.0,218,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,4,1.72
218.cand.0.liste.5,218.cand.0,218,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,4,1.72
218.cand.1.liste.0,218.cand.1,218,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,23,9.91
218.cand.1.liste.1,218.cand.1,218,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,22,9.48
218.cand.1.liste.2,218.cand.1,218,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,15,6.47
218.cand.1.liste.3,218.cand.1,218,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,13,5.60
218.cand.1.liste.4,218.cand.1,218,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,6,2.59
218.cand.1.liste.5,218.cand.1,218,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,5,2.16
218.cand.1.liste.6,218.cand.1,218,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
218.cand.2.liste.0,218.cand.2,218,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,3,1.29
218.cand.3.liste.0,218.cand.3,218,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,2,0.86
218.cand.4.liste.0,218.cand.4,218,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
218.cand.5.liste.0,218.cand.5,218,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,1,0.43
218.cand.6.liste.0,218.cand.6,218,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
218.cand.7.liste.0,218.cand.7,218,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
218.cand.8.liste.0,218.cand.8,218,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
219.cand.0.liste.0,219.cand.0,219,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,115,31.25
219.cand.0.liste.1,219.cand.0,219,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,36,9.78
219.cand.0.liste.2,219.cand.0,219,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,31,8.42
219.cand.0.liste.3,219.cand.0,219,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,23,6.25
219.cand.0.liste.4,219.cand.0,219,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,9,2.45
219.cand.0.liste.5,219.cand.0,219,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,2,0.54
219.cand.1.liste.0,219.cand.1,219,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,36,9.78
219.cand.1.liste.1,219.cand.1,219,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,30,8.15
219.cand.1.liste.2,219.cand.1,219,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,26,7.07
219.cand.1.liste.3,219.cand.1,219,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,26,7.07
219.cand.1.liste.4,219.cand.1,219,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,14,3.80
219.cand.1.liste.5,219.cand.1,219,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,6,1.63
219.cand.1.liste.6,219.cand.1,219,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
219.cand.2.liste.0,219.cand.2,219,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,4,1.09
219.cand.3.liste.0,219.cand.3,219,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,4,1.09
219.cand.4.liste.0,219.cand.4,219,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,3,0.82
219.cand.5.liste.0,219.cand.5,219,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,2,0.54
219.cand.6.liste.0,219.cand.6,219,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,0.27
219.cand.7.liste.0,219.cand.7,219,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
219.cand.8.liste.0,219.cand.8,219,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
220.cand.0.liste.0,220.cand.0,220,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,122,37.54
220.cand.0.liste.1,220.cand.0,220,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,32,9.85
220.cand.0.liste.2,220.cand.0,220,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,18,5.54
220.cand.0.liste.3,220.cand.0,220,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,16,4.92
220.cand.0.liste.4,220.cand.0,220,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,5,1.54
220.cand.0.liste.5,220.cand.0,220,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,2,0.62
220.cand.1.liste.0,220.cand.1,220,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,41,12.62
220.cand.1.liste.1,220.cand.1,220,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,28,8.62
220.cand.1.liste.2,220.cand.1,220,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,21,6.46
220.cand.1.liste.3,220.cand.1,220,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,14,4.31
220.cand.1.liste.4,220.cand.1,220,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,11,3.38
220.cand.1.liste.5,220.cand.1,220,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,3,0.92
220.cand.1.liste.6,220.cand.1,220,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,1,0.31
220.cand.2.liste.0,220.cand.2,220,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,4,1.23
220.cand.3.liste.0,220.cand.3,220,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,4,1.23
220.cand.4.liste.0,220.cand.4,220,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,2,0.62
220.cand.5.liste.0,220.cand.5,220,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,1,0.31
220.cand.6.liste.0,220.cand.6,220,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
220.cand.7.liste.0,220.cand.7,220,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
220.cand.8.liste.0,220.cand.8,220,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
221.cand.0.liste.0,221.cand.0,221,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,116,33.92
221.cand.0.liste.1,221.cand.0,221,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,43,12.57
221.cand.0.liste.2,221.cand.0,221,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,30,8.77
221.cand.0.liste.3,221.cand.0,221,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,20,5.85
221.cand.0.liste.4,221.cand.0,221,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,4,1.17
221.cand.0.liste.5,221.cand.0,221,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,4,1.17
221.cand.1.liste.0,221.cand.1,221,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,29,8.48
221.cand.1.liste.1,221.cand.1,221,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,28,8.19
221.cand.1.liste.2,221.cand.1,221,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,26,7.60
221.cand.1.liste.3,221.cand.1,221,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,22,6.43
221.cand.1.liste.4,221.cand.1,221,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,9,2.63
221.cand.1.liste.5,221.cand.1,221,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,4,1.17
221.cand.1.liste.6,221.cand.1,221,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
221.cand.2.liste.0,221.cand.2,221,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,1,0.29
221.cand.3.liste.0,221.cand.3,221,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,1,0.29
221.cand.4.liste.0,221.cand.4,221,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,1,0.29
221.cand.5.liste.0,221.cand.5,221,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,0.29
221.cand.6.liste.0,221.cand.6,221,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,2,0.58
221.cand.7.liste.0,221.cand.7,221,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,1,0.29
221.cand.8.liste.0,221.cand.8,221,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
222.cand.0.liste.0,222.cand.0,222,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,73,35.78
222.cand.0.liste.1,222.cand.0,222,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,20,9.80
222.cand.0.liste.2,222.cand.0,222,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,15,7.35
222.cand.0.liste.3,222.cand.0,222,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,12,5.88
222.cand.0.liste.4,222.cand.0,222,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,6,2.94
222.cand.0.liste.5,222.cand.0,222,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,4,1.96
222.cand.1.liste.0,222.cand.1,222,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,20,9.80
222.cand.1.liste.1,222.cand.1,222,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,16,7.84
222.cand.1.liste.2,222.cand.1,222,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,12,5.88
222.cand.1.liste.3,222.cand.1,222,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,10,4.90
222.cand.1.liste.4,222.cand.1,222,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,10,4.90
222.cand.1.liste.5,222.cand.1,222,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,2,0.98
222.cand.1.liste.6,222.cand.1,222,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
222.cand.2.liste.0,222.cand.2,222,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,1,0.49
222.cand.3.liste.0,222.cand.3,222,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,1,0.49
222.cand.4.liste.0,222.cand.4,222,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,1,0.49
222.cand.5.liste.0,222.cand.5,222,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,1,0.49
222.cand.6.liste.0,222.cand.6,222,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
222.cand.7.liste.0,222.cand.7,222,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
222.cand.8.liste.0,222.cand.8,222,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
223.cand.0.liste.0,223.cand.0,223,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,48,28.74
223.cand.0.liste.1,223.cand.0,223,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,21,12.57
223.cand.0.liste.2,223.cand.0,223,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,18,10.78
223.cand.0.liste.3,223.cand.0,223,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,7,4.19
223.cand.0.liste.4,223.cand.0,223,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,5,2.99
223.cand.0.liste.5,223.cand.0,223,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,4,2.40
