_link,_link_main,cogn,nome,a_nome,d_nasc,l_nasc,pos,desc_lis_r,img_lis_r,voti,perc,tot_vot_lis,perc_lis
1525.cand.3,1525,MORRA,NICOLA,,19630705000000,GENOVA,7,,,4,1.21,3,0.98
1525.cand.4,1525,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,3,0.91,3,0.98
1525.cand.5,1525,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.60,1,0.33
1525.cand.6,1525,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.60,2,0.66
1525.cand.7,1525,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.30,1,0.33
1525.cand.8,1525,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.30,0,0
1526.cand.0,1526,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,157,49.53,152,50.67
1526.cand.1,1526,BUCCI,MARCO,,19591031000000,GENOVA,8,,,145,45.74,135,45.00
1526.cand.2,1526,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,6,1.89,4,1.33
1526.cand.3,1526,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,4,1.26,4,1.33
1526.cand.4,1526,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.63,2,0.67
1526.cand.5,1526,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.32,1,0.33
1526.cand.6,1526,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.32,1,0.33
1526.cand.7,1526,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.32,1,0.33
1526.cand.8,1526,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1527.cand.0,1527,BUCCI,MARCO,,19591031000000,GENOVA,8,,,143,56.08,137,57.32
1527.cand.1,1527,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,99,38.82,93,38.91
1527.cand.2,1527,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,6,2.35,6,2.51
1527.cand.3,1527,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,3,1.18,0,0
1527.cand.4,1527,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.78,2,0.84
1527.cand.5,1527,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.78,1,0.42
1527.cand.6,1527,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
1527.cand.7,1527,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1527.cand.8,1527,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
1528.cand.0,1528,BUCCI,MARCO,,19591031000000,GENOVA,8,,,240,64.52,226,64.57
1528.cand.1,1528,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,114,30.65,106,30.29
1528.cand.2,1528,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,11,2.96,11,3.14
1528.cand.3,1528,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.54,2,0.57
1528.cand.4,1528,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.54,2,0.57
1528.cand.5,1528,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.54,2,0.57
1528.cand.6,1528,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.27,1,0.29
1528.cand.7,1528,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
1528.cand.8,1528,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1529.cand.0,1529,BUCCI,MARCO,,19591031000000,GENOVA,8,,,207,60.35,197,61.37
1529.cand.1,1529,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,127,37.03,119,37.07
1529.cand.2,1529,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,5,1.46,5,1.56
1529.cand.3,1529,MORRA,NICOLA,,19630705000000,GENOVA,7,,,3,0.87,0,0
1529.cand.4,1529,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.29,0,0
1529.cand.5,1529,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1529.cand.6,1529,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
1529.cand.7,1529,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0
1529.cand.8,1529,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1530.cand.0,1530,BUCCI,MARCO,,19591031000000,GENOVA,8,,,255,65.05,232,64.44
1530.cand.1,1530,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,120,30.61,113,31.39
1530.cand.2,1530,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,11,2.81,11,3.06
1530.cand.3,1530,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.51,2,0.56
1530.cand.4,1530,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.26,1,0.28
1530.cand.5,1530,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.26,1,0.28
1530.cand.6,1530,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.26,0,0
1530.cand.7,1530,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.26,0,0
1530.cand.8,1530,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0
1531.cand.0,1531,BUCCI,MARCO,,19591031000000,GENOVA,8,,,298,68.66,288,68.74
1531.cand.1,1531,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,120,27.65,115,27.45
1531.cand.2,1531,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,8,1.84,8,1.91
1531.cand.3,1531,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,4,0.92,4,0.95
1531.cand.4,1531,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,0.69,3,0.72
1531.cand.5,1531,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.23,1,0.24
1531.cand.6,1531,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0
1531.cand.7,1531,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1531.cand.8,1531,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
1532.cand.0,1532,BUCCI,MARCO,,19591031000000,GENOVA,8,,,210,56.00,204,56.82
1532.cand.1,1532,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,140,37.33,134,37.33
1532.cand.2,1532,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,9,2.40,10,2.79
1532.cand.3,1532,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,5,1.33,5,1.39
1532.cand.4,1532,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,4,1.07,4,1.11
1532.cand.5,1532,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,3,0.80,2,0.56
1532.cand.6,1532,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,2,0.53,0,0
1532.cand.7,1532,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.53,0,0
1532.cand.8,1532,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
1533.cand.0,1533,BUCCI,MARCO,,19591031000000,GENOVA,8,,,239,64.42,232,64.62
1533.cand.1,1533,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,108,29.11,106,29.53
1533.cand.2,1533,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,8,2.16,8,2.23
1533.cand.3,1533,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,7,1.89,8,2.23
1533.cand.4,1533,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,4,1.08,3,0.84
1533.cand.5,1533,MORRA,NICOLA,,19630705000000,GENOVA,7,,,3,0.81,0,0
1533.cand.6,1533,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.54,2,0.56
1533.cand.7,1533,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
1533.cand.8,1533,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1534.cand.0,1534,BUCCI,MARCO,,19591031000000,GENOVA,8,,,260,67.71,254,68.10
1534.cand.1,1534,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,110,28.65,105,28.15
1534.cand.2,1534,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,9,2.34,10,2.68
1534.cand.3,1534,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,4,1.04,3,0.80
1534.cand.4,1534,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.26,1,0.27
1534.cand.5,1534,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1534.cand.6,1534,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
1534.cand.7,1534,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0
1534.cand.8,1534,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1535.cand.0,1535,BUCCI,MARCO,,19591031000000,GENOVA,8,,,120,55.05,117,55.45
1535.cand.1,1535,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,91,41.74,88,41.71
1535.cand.2,1535,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,2,0.92,2,0.95
1535.cand.3,1535,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.92,2,0.95
1535.cand.4,1535,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.46,1,0.47
1535.cand.5,1535,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.46,0,0
1535.cand.6,1535,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.46,1,0.47
1535.cand.7,1535,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1535.cand.8,1535,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
1536.cand.0,1536,BUCCI,MARCO,,19591031000000,GENOVA,8,,,149,66.82,149,68.98
1536.cand.1,1536,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,66,29.60,60,27.78
1536.cand.2,1536,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,3,1.35,3,1.39
1536.cand.3,1536,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.90,1,0.46
1536.cand.4,1536,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.90,2,0.93
1536.cand.5,1536,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.45,1,0.46
1536.cand.6,1536,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0
1536.cand.7,1536,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0
1536.cand.8,1536,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1537.cand.0,1537,BUCCI,MARCO,,19591031000000,GENOVA,8,,,181,66.54,174,67.18
1537.cand.1,1537,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,76,27.94,72,27.80
1537.cand.2,1537,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,9,3.31,8,3.09
1537.cand.3,1537,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,2,0.74,2,0.77
1537.cand.4,1537,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.74,2,0.77
1537.cand.5,1537,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.37,1,0.39
1537.cand.6,1537,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.37,0,0
1537.cand.7,1537,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1537.cand.8,1537,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1538.cand.0,1538,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,282,55.40,273,56.29
1538.cand.1,1538,BUCCI,MARCO,,19591031000000,GENOVA,8,,,206,40.47,195,40.21
1538.cand.2,1538,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,6,1.18,6,1.24
1538.cand.3,1538,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,3,0.59,2,0.41
1538.cand.4,1538,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,3,0.59,3,0.62
1538.cand.5,1538,MORRA,NICOLA,,19630705000000,GENOVA,7,,,3,0.59,3,0.62
1538.cand.6,1538,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.39,1,0.21
1538.cand.7,1538,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.39,2,0.41
1538.cand.8,1538,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,2,0.39,0,0
1539.cand.0,1539,BUCCI,MARCO,,19591031000000,GENOVA,8,,,297,58.58,285,59.75
1539.cand.1,1539,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,193,38.07,180,37.74
1539.cand.2,1539,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,4,0.79,1,0.21
1539.cand.3,1539,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,3,0.59,3,0.63
1539.cand.4,1539,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,3,0.59,2,0.42
1539.cand.5,1539,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,0.59,3,0.63
1539.cand.6,1539,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.39,1,0.21
1539.cand.7,1539,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.39,2,0.42
1539.cand.8,1539,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1540.cand.0,1540,BUCCI,MARCO,,19591031000000,GENOVA,8,,,319,64.97,302,65.23
1540.cand.1,1540,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,155,31.57,144,31.10
1540.cand.2,1540,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,9,1.83,9,1.94
1540.cand.3,1540,MORRA,NICOLA,,19630705000000,GENOVA,7,,,3,0.61,3,0.65
1540.cand.4,1540,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,2,0.41,2,0.43
1540.cand.5,1540,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.41,2,0.43
1540.cand.6,1540,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.20,1,0.22
1540.cand.7,1540,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1540.cand.8,1540,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1541.cand.0,1541,BUCCI,MARCO,,19591031000000,GENOVA,8,,,157,67.97,147,67.43
1541.cand.1,1541,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,63,27.27,60,27.52
1541.cand.2,1541,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,5,2.16,5,2.29
1541.cand.3,1541,MORRA,NICOLA,,19630705000000,GENOVA,7,,,4,1.73,4,1.83
1541.cand.4,1541,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.43,1,0.46
1541.cand.5,1541,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.43,1,0.46
1541.cand.6,1541,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1541.cand.7,1541,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
1541.cand.8,1541,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1542.cand.0,1542,BUCCI,MARCO,,19591031000000,GENOVA,8,,,185,61.26,173,60.92
1542.cand.1,1542,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,94,31.13,89,31.34
1542.cand.2,1542,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,12,3.97,12,4.23
1542.cand.3,1542,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,6,1.99,6,2.11
1542.cand.4,1542,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,0.99,2,0.70
1542.cand.5,1542,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.33,1,0.35
1542.cand.6,1542,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.33,1,0.35
1542.cand.7,1542,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1542.cand.8,1542,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1543.cand.0,1543,BUCCI,MARCO,,19591031000000,GENOVA,8,,,189,63.64,177,63.21
1543.cand.1,1543,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,94,31.65,93,33.21
1543.cand.2,1543,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,9,3.03,7,2.50
1543.cand.3,1543,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,1.01,2,0.71
1543.cand.4,1543,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.34,0,0
1543.cand.5,1543,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.34,1,0.36
1543.cand.6,1543,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1543.cand.7,1543,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
1543.cand.8,1543,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1544.cand.0,1544,BUCCI,MARCO,,19591031000000,GENOVA,8,,,172,68.80,170,68.55
1544.cand.1,1544,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,68,27.20,68,27.42
1544.cand.2,1544,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,5,2.00,5,2.02
1544.cand.3,1544,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.80,2,0.81
1544.cand.4,1544,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.80,2,0.81
1544.cand.5,1544,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.40,1,0.40
1544.cand.6,1544,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1544.cand.7,1544,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1544.cand.8,1544,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
1545.cand.0,1545,BUCCI,MARCO,,19591031000000,GENOVA,8,,,304,72.04,289,72.61
1545.cand.1,1545,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,98,23.22,91,22.86
1545.cand.2,1545,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,6,1.42,5,1.26
1545.cand.3,1545,MORRA,NICOLA,,19630705000000,GENOVA,7,,,6,1.42,6,1.51
1545.cand.4,1545,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,4,0.95,4,1.01
1545.cand.5,1545,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,0.71,2,0.50
1545.cand.6,1545,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.24,1,0.25
1545.cand.7,1545,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1545.cand.8,1545,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1546.cand.0,1546,BUCCI,MARCO,,19591031000000,GENOVA,8,,,217,60.11,207,61.61
1546.cand.1,1546,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,131,36.29,116,34.52
1546.cand.2,1546,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,8,2.22,8,2.38
1546.cand.3,1546,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.55,2,0.60
1546.cand.4,1546,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.28,1,0.30
1546.cand.5,1546,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.28,1,0.30
1546.cand.6,1546,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.28,1,0.30
1546.cand.7,1546,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1546.cand.8,1546,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1547.cand.0,1547,BUCCI,MARCO,,19591031000000,GENOVA,8,,,250,56.18,236,55.14
1547.cand.1,1547,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,175,39.33,171,39.95
1547.cand.2,1547,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,7,1.57,7,1.64
1547.cand.3,1547,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,4,0.90,4,0.93
1547.cand.4,1547,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,4,0.90,4,0.93
1547.cand.5,1547,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,3,0.67,3,0.70
1547.cand.6,1547,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.22,1,0.23
1547.cand.7,1547,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.22,2,0.47
1547.cand.8,1547,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1548.cand.0,1548,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,34,51.52,33,52.38
1548.cand.1,1548,BUCCI,MARCO,,19591031000000,GENOVA,8,,,27,40.91,27,42.86
1548.cand.2,1548,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,3.03,1,1.59
1548.cand.3,1548,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,1.52,1,1.59
1548.cand.4,1548,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,1.52,1,1.59
1548.cand.5,1548,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,1.52,0,0
1548.cand.6,1548,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
1548.cand.7,1548,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0
1548.cand.8,1548,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
1549.cand.0,1549,BUCCI,MARCO,,19591031000000,GENOVA,8,,,79,61.72,76,62.30
1549.cand.1,1549,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,42,32.81,41,33.61
1549.cand.2,1549,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,1.56,1,0.82
1549.cand.3,1549,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,1.56,2,1.64
1549.cand.4,1549,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,1.56,2,1.64
1549.cand.5,1549,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.78,0,0
1549.cand.6,1549,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
1549.cand.7,1549,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1549.cand.8,1549,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0
1550.cand.0,1550,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,125,51.02,118,51.98
1550.cand.1,1550,BUCCI,MARCO,,19591031000000,GENOVA,8,,,105,42.86,96,42.29
1550.cand.2,1550,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,5,2.04,4,1.76
1550.cand.3,1550,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,5,2.04,5,2.20
1550.cand.4,1550,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,4,1.63,4,1.76
1550.cand.5,1550,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.41,0,0
1550.cand.6,1550,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
1550.cand.7,1550,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0
1550.cand.8,1550,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0
1551.cand.0,1551,BUCCI,MARCO,,19591031000000,GENOVA,8,,,114,49.78,112,50.22
1551.cand.1,1551,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,110,48.03,107,47.98
1551.cand.2,1551,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.87,2,0.90
1551.cand.3,1551,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.87,2,0.90
1551.cand.4,1551,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.44,0,0
1551.cand.5,1551,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0
1551.cand.6,1551,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0
1551.cand.7,1551,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0
1551.cand.8,1551,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0
1552.cand.0,1552,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,136,52.71,133,52.78
1552.cand.1,1552,BUCCI,MARCO,,19591031000000,GENOVA,8,,,110,42.64,108,42.86
1552.cand.2,1552,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,4,1.55,4,1.59
