minint_elettorale,comune,comune_codice,codice_sezione,elettori_totali,elettori_maschi,elettori_femmine,orario,votanti,votanti_maschi,votanti_femmine,percentuale_votanti,percentuale_tornata_precedente,file,com_istat_code
1070740120,BORGHETTO SANTO SPIRITO,120,5,973,460,513,20241027230000,321,0,0,32.99,null,affluenza_comune_074_0120,009012
1070740120,BORGHETTO SANTO SPIRITO,120,5,973,460,513,20241028150000,436,209,227,44.81,null,affluenza_comune_074_0120,009012
1070740130,BORGIO VEREZZI,130,1,929,462,467,20241027120000,116,0,0,12.49,null,affluenza_comune_074_0130,009013
1070740130,BORGIO VEREZZI,130,1,929,462,467,20241027190000,258,0,0,27.77,null,affluenza_comune_074_0130,009013
1070740130,BORGIO VEREZZI,130,1,929,462,467,20241027230000,282,0,0,30.36,null,affluenza_comune_074_0130,009013
1070740130,BORGIO VEREZZI,130,1,929,462,467,20241028150000,373,189,184,40.15,null,affluenza_comune_074_0130,009013
1070740130,BORGIO VEREZZI,130,2,989,457,532,20241027120000,127,0,0,12.84,null,affluenza_comune_074_0130,009013
1070740130,BORGIO VEREZZI,130,2,989,457,532,20241027190000,292,0,0,29.52,null,affluenza_comune_074_0130,009013
1070740130,BORGIO VEREZZI,130,2,989,457,532,20241027230000,325,0,0,32.86,null,affluenza_comune_074_0130,009013
1070740130,BORGIO VEREZZI,130,2,989,457,532,20241028150000,455,204,251,46.01,null,affluenza_comune_074_0130,009013
1070740130,BORGIO VEREZZI,130,3,157,74,83,20241027120000,20,0,0,12.74,null,affluenza_comune_074_0130,009013
1070740130,BORGIO VEREZZI,130,3,157,74,83,20241027190000,33,0,0,21.02,null,affluenza_comune_074_0130,009013
1070740130,BORGIO VEREZZI,130,3,157,74,83,20241027230000,38,0,0,24.2,null,affluenza_comune_074_0130,009013
1070740130,BORGIO VEREZZI,130,3,157,74,83,20241028150000,69,31,38,43.95,null,affluenza_comune_074_0130,009013
1070740140,BORMIDA,140,1,611,304,307,20241027120000,41,0,0,6.71,null,affluenza_comune_074_0140,009014
1070740140,BORMIDA,140,1,611,304,307,20241027190000,86,0,0,14.08,null,affluenza_comune_074_0140,009014
1070740140,BORMIDA,140,1,611,304,307,20241027230000,91,0,0,14.89,null,affluenza_comune_074_0140,009014
1070740140,BORMIDA,140,1,611,304,307,20241028150000,138,71,67,22.59,null,affluenza_comune_074_0140,009014
1070740150,CAIRO MONTENOTTE,150,1,660,320,340,20241027120000,62,0,0,9.39,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,1,660,320,340,20241027190000,155,0,0,23.48,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,1,660,320,340,20241027230000,177,0,0,26.82,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,1,660,320,340,20241028150000,258,121,137,39.09,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,2,700,335,365,20241027120000,51,0,0,7.29,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,2,700,335,365,20241027190000,110,0,0,15.71,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,2,700,335,365,20241027230000,119,0,0,17,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,2,700,335,365,20241028150000,243,122,121,34.71,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,3,774,373,401,20241027120000,37,0,0,4.78,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,3,774,373,401,20241027190000,101,0,0,13.05,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,3,774,373,401,20241027230000,119,0,0,15.37,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,3,774,373,401,20241028150000,271,141,130,35.01,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,4,872,422,450,20241027120000,42,0,0,4.82,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,4,872,422,450,20241027190000,149,0,0,17.09,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,4,872,422,450,20241027230000,171,0,0,19.61,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,4,872,422,450,20241028150000,283,138,145,32.45,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,5,1087,546,541,20241027120000,63,0,0,5.8,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,5,1087,546,541,20241027190000,226,0,0,20.79,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,5,1087,546,541,20241027230000,256,0,0,23.55,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,5,1087,546,541,20241028150000,446,237,209,41.03,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,6,738,355,383,20241027120000,72,0,0,9.76,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,6,738,355,383,20241027190000,180,0,0,24.39,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,6,738,355,383,20241027230000,210,0,0,28.46,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,6,738,355,383,20241028150000,291,143,148,39.43,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,7,821,420,401,20241027120000,70,0,0,8.53,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,7,821,420,401,20241027190000,197,0,0,24,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,7,821,420,401,20241027230000,226,0,0,27.53,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,7,821,420,401,20241028150000,319,166,153,38.86,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,8,681,337,344,20241027120000,46,0,0,6.75,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,8,681,337,344,20241027190000,140,0,0,20.56,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,8,681,337,344,20241027230000,165,0,0,24.23,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,8,681,337,344,20241028150000,228,118,110,33.48,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,9,984,467,517,20241027120000,70,0,0,7.11,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,9,984,467,517,20241027190000,175,0,0,17.78,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,9,984,467,517,20241027230000,197,0,0,20.02,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,9,984,467,517,20241028150000,291,141,150,29.57,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,10,1011,501,510,20241027120000,55,0,0,5.44,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,10,1011,501,510,20241027190000,127,0,0,12.56,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,10,1011,501,510,20241027230000,139,0,0,13.75,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,10,1011,501,510,20241028150000,221,109,112,21.86,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,11,661,343,318,20241027120000,35,0,0,5.3,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,11,661,343,318,20241027190000,88,0,0,13.31,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,11,661,343,318,20241027230000,101,0,0,15.28,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,11,661,343,318,20241028150000,187,103,84,28.29,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,12,683,330,353,20241027120000,49,0,0,7.17,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,12,683,330,353,20241027190000,155,0,0,22.69,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,12,683,330,353,20241027230000,169,0,0,24.74,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,12,683,330,353,20241028150000,262,135,127,38.36,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,13,545,269,276,20241027120000,31,0,0,5.69,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,13,545,269,276,20241027190000,78,0,0,14.31,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,13,545,269,276,20241027230000,90,0,0,16.51,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,13,545,269,276,20241028150000,187,97,90,34.31,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,14,814,391,423,20241027120000,47,0,0,5.77,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,14,814,391,423,20241027190000,167,0,0,20.52,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,14,814,391,423,20241027230000,218,0,0,26.78,null,affluenza_comune_074_0150,009015
1070740150,CAIRO MONTENOTTE,150,14,814,391,423,20241028150000,350,162,188,43,null,affluenza_comune_074_0150,009015
1070740160,CALICE LIGURE,160,1,729,356,373,20241027120000,58,0,0,7.96,null,affluenza_comune_074_0160,009016
