_link_cand,_link,_link_main,pos,desc_lis_c,img_lis_c,voti,perc,cogn,nome,com_istat_code
7.cand.1,7.cand.1.liste.3,7,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,75,5.93,BUCCI,MARCO,010008
7.cand.1,7.cand.1.liste.0,7,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,166,13.12,BUCCI,MARCO,010008
7.cand.1,7.cand.1.liste.2,7,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,78,6.17,BUCCI,MARCO,010008
7.cand.0,7.cand.0.liste.1,7,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,36,2.85,ORLANDO,ANDREA,010008
7.cand.0,7.cand.0.liste.0,7,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,627,49.57,ORLANDO,ANDREA,010008
7.cand.0,7.cand.0.liste.4,7,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,10,0.79,ORLANDO,ANDREA,010008
7.cand.3,7.cand.3.liste.0,7,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,7,0.55,ROLLANDO,NICOLA,010008
7.cand.8,7.cand.8.liste.0,7,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0,ROSSON,ALESSANDRO,010008
7.cand.5,7.cand.5.liste.0,7,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,4,0.32,TOSCANO,FRANCESCO,010008
7.cand.1,7.cand.1.liste.6,7,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,3,0.24,BUCCI,MARCO,010008
7.cand.0,7.cand.0.liste.2,7,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,35,2.77,ORLANDO,ANDREA,010008
7.cand.7,7.cand.7.liste.0,7,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,1,0.08,MORRA,NICOLA,010008
7.cand.1,7.cand.1.liste.5,7,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,18,1.42,BUCCI,MARCO,010008
7.cand.1,7.cand.1.liste.1,7,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,110,8.70,BUCCI,MARCO,010008
7.cand.1,7.cand.1.liste.4,7,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,42,3.32,BUCCI,MARCO,010008
7.cand.0,7.cand.0.liste.3,7,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,29,2.29,ORLANDO,ANDREA,010008
7.cand.0,7.cand.0.liste.5,7,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,5,0.40,ORLANDO,ANDREA,010008
7.cand.2,7.cand.2.liste.0,7,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,12,0.95,FELICE,DAVIDE,010008
7.cand.6,7.cand.6.liste.0,7,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,2,0.16,CELLA,MARIA ANTONIETTA,010008
7.cand.4,7.cand.4.liste.0,7,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,5,0.40,FERRANDO,MARCO GIUSEPPE,010008
8.cand.1,8.cand.1.liste.1,8,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,284,10.36,BUCCI,MARCO,010009
8.cand.1,8.cand.1.liste.0,8,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,290,10.58,BUCCI,MARCO,010009
8.cand.1,8.cand.1.liste.2,8,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,226,8.25,BUCCI,MARCO,010009
8.cand.0,8.cand.0.liste.1,8,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,138,5.04,ORLANDO,ANDREA,010009
8.cand.0,8.cand.0.liste.0,8,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,1013,36.97,ORLANDO,ANDREA,010009
8.cand.0,8.cand.0.liste.5,8,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,20,0.73,ORLANDO,ANDREA,010009
8.cand.2,8.cand.2.liste.0,8,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,37,1.35,ROLLANDO,NICOLA,010009
8.cand.7,8.cand.7.liste.0,8,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,5,0.18,ROSSON,ALESSANDRO,010009
8.cand.5,8.cand.5.liste.0,8,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,18,0.66,TOSCANO,FRANCESCO,010009
8.cand.1,8.cand.1.liste.6,8,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,3,0.11,BUCCI,MARCO,010009
8.cand.0,8.cand.0.liste.2,8,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,132,4.82,ORLANDO,ANDREA,010009
8.cand.3,8.cand.3.liste.0,8,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,33,1.20,MORRA,NICOLA,010009
8.cand.1,8.cand.1.liste.5,8,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,49,1.79,BUCCI,MARCO,010009
8.cand.1,8.cand.1.liste.3,8,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,197,7.19,BUCCI,MARCO,010009
8.cand.1,8.cand.1.liste.4,8,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,110,4.01,BUCCI,MARCO,010009
8.cand.0,8.cand.0.liste.3,8,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,103,3.76,ORLANDO,ANDREA,010009
8.cand.0,8.cand.0.liste.4,8,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,52,1.90,ORLANDO,ANDREA,010009
8.cand.8,8.cand.8.liste.0,8,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,6,0.22,FELICE,DAVIDE,010009
8.cand.6,8.cand.6.liste.0,8,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,6,0.22,CELLA,MARIA ANTONIETTA,010009
8.cand.4,8.cand.4.liste.0,8,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,18,0.66,FERRANDO,MARCO GIUSEPPE,010009
9.cand.0,9.cand.0.liste.3,9,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,134,10.43,BUCCI,MARCO,010010
9.cand.0,9.cand.0.liste.0,9,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,207,16.11,BUCCI,MARCO,010010
9.cand.0,9.cand.0.liste.1,9,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,144,11.21,BUCCI,MARCO,010010
9.cand.1,9.cand.1.liste.2,9,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,56,4.36,ORLANDO,ANDREA,010010
9.cand.1,9.cand.1.liste.0,9,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,234,18.21,ORLANDO,ANDREA,010010
9.cand.1,9.cand.1.liste.5,9,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,15,1.17,ORLANDO,ANDREA,010010
9.cand.3,9.cand.3.liste.0,9,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,14,1.09,ROLLANDO,NICOLA,010010
9.cand.8,9.cand.8.liste.0,9,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,1,0.08,ROSSON,ALESSANDRO,010010
9.cand.5,9.cand.5.liste.0,9,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,7,0.54,TOSCANO,FRANCESCO,010010
9.cand.0,9.cand.0.liste.6,9,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,1,0.08,BUCCI,MARCO,010010
9.cand.1,9.cand.1.liste.1,9,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,113,8.79,ORLANDO,ANDREA,010010
9.cand.4,9.cand.4.liste.0,9,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,13,1.01,MORRA,NICOLA,010010
9.cand.0,9.cand.0.liste.5,9,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,20,1.56,BUCCI,MARCO,010010
9.cand.0,9.cand.0.liste.2,9,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,137,10.66,BUCCI,MARCO,010010
9.cand.0,9.cand.0.liste.4,9,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,101,7.86,BUCCI,MARCO,010010
9.cand.1,9.cand.1.liste.3,9,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,34,2.65,ORLANDO,ANDREA,010010
9.cand.1,9.cand.1.liste.4,9,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,22,1.71,ORLANDO,ANDREA,010010
9.cand.6,9.cand.6.liste.0,9,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,4,0.31,FELICE,DAVIDE,010010
9.cand.2,9.cand.2.liste.0,9,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,25,1.95,CELLA,MARIA ANTONIETTA,010010
9.cand.7,9.cand.7.liste.0,9,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,3,0.23,FERRANDO,MARCO GIUSEPPE,010010
10.cand.0,10.cand.0.liste.4,10,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,115,4.22,BUCCI,MARCO,010011
10.cand.0,10.cand.0.liste.1,10,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,245,8.99,BUCCI,MARCO,010011
10.cand.0,10.cand.0.liste.2,10,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,178,6.53,BUCCI,MARCO,010011
10.cand.1,10.cand.1.liste.1,10,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,109,4.00,ORLANDO,ANDREA,010011
10.cand.1,10.cand.1.liste.0,10,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,625,22.94,ORLANDO,ANDREA,010011
10.cand.1,10.cand.1.liste.4,10,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,55,2.02,ORLANDO,ANDREA,010011
10.cand.2,10.cand.2.liste.0,10,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,46,1.69,ROLLANDO,NICOLA,010011
10.cand.7,10.cand.7.liste.0,10,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,6,0.22,ROSSON,ALESSANDRO,010011
10.cand.3,10.cand.3.liste.0,10,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,30,1.10,TOSCANO,FRANCESCO,010011
10.cand.0,10.cand.0.liste.5,10,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,30,1.10,BUCCI,MARCO,010011
10.cand.1,10.cand.1.liste.2,10,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,107,3.93,ORLANDO,ANDREA,010011
10.cand.4,10.cand.4.liste.0,10,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,26,0.95,MORRA,NICOLA,010011
10.cand.0,10.cand.0.liste.6,10,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,26,0.95,BUCCI,MARCO,010011
10.cand.0,10.cand.0.liste.3,10,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,156,5.73,BUCCI,MARCO,010011
10.cand.0,10.cand.0.liste.0,10,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,834,30.62,BUCCI,MARCO,010011
10.cand.1,10.cand.1.liste.3,10,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,75,2.75,ORLANDO,ANDREA,010011
10.cand.1,10.cand.1.liste.5,10,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,38,1.40,ORLANDO,ANDREA,010011
10.cand.8,10.cand.8.liste.0,10,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,5,0.18,FELICE,DAVIDE,010011
10.cand.5,10.cand.5.liste.0,10,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,11,0.40,CELLA,MARIA ANTONIETTA,010011
10.cand.6,10.cand.6.liste.0,10,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,7,0.26,FERRANDO,MARCO GIUSEPPE,010011
11.cand.0,11.cand.0.liste.1,11,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,167,14.02,BUCCI,MARCO,010012
11.cand.0,11.cand.0.liste.0,11,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,198,16.62,BUCCI,MARCO,010012
11.cand.0,11.cand.0.liste.2,11,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,106,8.90,BUCCI,MARCO,010012
11.cand.1,11.cand.1.liste.2,11,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,61,5.12,ORLANDO,ANDREA,010012
11.cand.1,11.cand.1.liste.0,11,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,315,26.45,ORLANDO,ANDREA,010012
11.cand.1,11.cand.1.liste.5,11,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,16,1.34,ORLANDO,ANDREA,010012
11.cand.4,11.cand.4.liste.0,11,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,5,0.42,ROLLANDO,NICOLA,010012
11.cand.7,11.cand.7.liste.0,11,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,1,0.08,ROSSON,ALESSANDRO,010012
11.cand.2,11.cand.2.liste.0,11,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,12,1.01,TOSCANO,FRANCESCO,010012
11.cand.0,11.cand.0.liste.6,11,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,1,0.08,BUCCI,MARCO,010012
11.cand.1,11.cand.1.liste.1,11,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,63,5.29,ORLANDO,ANDREA,010012
11.cand.3,11.cand.3.liste.0,11,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,9,0.76,MORRA,NICOLA,010012
11.cand.0,11.cand.0.liste.5,11,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,28,2.35,BUCCI,MARCO,010012
11.cand.0,11.cand.0.liste.3,11,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,87,7.30,BUCCI,MARCO,010012
11.cand.0,11.cand.0.liste.4,11,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,53,4.45,BUCCI,MARCO,010012
11.cand.1,11.cand.1.liste.3,11,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,46,3.86,ORLANDO,ANDREA,010012
11.cand.1,11.cand.1.liste.4,11,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,17,1.43,ORLANDO,ANDREA,010012
11.cand.5,11.cand.5.liste.0,11,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,3,0.25,FELICE,DAVIDE,010012
11.cand.6,11.cand.6.liste.0,11,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,3,0.25,CELLA,MARIA ANTONIETTA,010012
11.cand.8,11.cand.8.liste.0,11,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0,FERRANDO,MARCO GIUSEPPE,010012
12.cand.0,12.cand.0.liste.4,12,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,22,3.51,BUCCI,MARCO,010013
12.cand.0,12.cand.0.liste.1,12,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,74,11.82,BUCCI,MARCO,010013
12.cand.0,12.cand.0.liste.0,12,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,119,19.01,BUCCI,MARCO,010013
12.cand.1,12.cand.1.liste.2,12,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,21,3.35,ORLANDO,ANDREA,010013
12.cand.1,12.cand.1.liste.0,12,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,129,20.61,ORLANDO,ANDREA,010013
12.cand.1,12.cand.1.liste.5,12,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,6,0.96,ORLANDO,ANDREA,010013
12.cand.2,12.cand.2.liste.0,12,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,12,1.92,ROLLANDO,NICOLA,010013
12.cand.6,12.cand.6.liste.0,12,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,1,0.16,ROSSON,ALESSANDRO,010013
12.cand.3,12.cand.3.liste.0,12,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,8,1.28,TOSCANO,FRANCESCO,010013
12.cand.0,12.cand.0.liste.6,12,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,4,0.64,BUCCI,MARCO,010013
12.cand.1,12.cand.1.liste.1,12,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,74,11.82,ORLANDO,ANDREA,010013
12.cand.8,12.cand.8.liste.0,12,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0,MORRA,NICOLA,010013
12.cand.0,12.cand.0.liste.5,12,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,9,1.44,BUCCI,MARCO,010013
12.cand.0,12.cand.0.liste.3,12,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,37,5.91,BUCCI,MARCO,010013
12.cand.0,12.cand.0.liste.2,12,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,74,11.82,BUCCI,MARCO,010013
12.cand.1,12.cand.1.liste.3,12,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,20,3.19,ORLANDO,ANDREA,010013
12.cand.1,12.cand.1.liste.4,12,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,9,1.44,ORLANDO,ANDREA,010013
12.cand.7,12.cand.7.liste.0,12,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0,FELICE,DAVIDE,010013
12.cand.5,12.cand.5.liste.0,12,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,3,0.48,CELLA,MARIA ANTONIETTA,010013
12.cand.4,12.cand.4.liste.0,12,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,4,0.64,FERRANDO,MARCO GIUSEPPE,010013
13.cand.1,13.cand.1.liste.2,13,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,149,9.67,BUCCI,MARCO,010014
13.cand.1,13.cand.1.liste.0,13,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,181,11.75,BUCCI,MARCO,010014
13.cand.1,13.cand.1.liste.1,13,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,172,11.16,BUCCI,MARCO,010014
13.cand.0,13.cand.0.liste.1,13,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,89,5.78,ORLANDO,ANDREA,010014
13.cand.0,13.cand.0.liste.0,13,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,503,32.64,ORLANDO,ANDREA,010014
13.cand.0,13.cand.0.liste.5,13,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,8,0.52,ORLANDO,ANDREA,010014
13.cand.3,13.cand.3.liste.0,13,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,14,0.91,ROLLANDO,NICOLA,010014
13.cand.6,13.cand.6.liste.0,13,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,3,0.19,ROSSON,ALESSANDRO,010014
13.cand.8,13.cand.8.liste.0,13,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,2,0.13,TOSCANO,FRANCESCO,010014
13.cand.1,13.cand.1.liste.6,13,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,4,0.26,BUCCI,MARCO,010014
13.cand.0,13.cand.0.liste.2,13,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,71,4.61,ORLANDO,ANDREA,010014
13.cand.2,13.cand.2.liste.0,13,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,40,2.60,MORRA,NICOLA,010014
13.cand.1,13.cand.1.liste.5,13,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,31,2.01,BUCCI,MARCO,010014
13.cand.1,13.cand.1.liste.3,13,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,116,7.53,BUCCI,MARCO,010014
13.cand.1,13.cand.1.liste.4,13,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,51,3.31,BUCCI,MARCO,010014
13.cand.0,13.cand.0.liste.3,13,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,70,4.54,ORLANDO,ANDREA,010014
13.cand.0,13.cand.0.liste.4,13,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,24,1.56,ORLANDO,ANDREA,010014
13.cand.7,13.cand.7.liste.0,13,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,2,0.13,FELICE,DAVIDE,010014
13.cand.5,13.cand.5.liste.0,13,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,5,0.32,CELLA,MARIA ANTONIETTA,010014
13.cand.4,13.cand.4.liste.0,13,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,6,0.39,FERRANDO,MARCO GIUSEPPE,010014
14.cand.0,14.cand.0.liste.2,14,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,1428,12.93,BUCCI,MARCO,010015
14.cand.0,14.cand.0.liste.0,14,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,1466,13.27,BUCCI,MARCO,010015
14.cand.0,14.cand.0.liste.3,14,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,935,8.46,BUCCI,MARCO,010015
14.cand.1,14.cand.1.liste.2,14,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,524,4.74,ORLANDO,ANDREA,010015
14.cand.1,14.cand.1.liste.0,14,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,2513,22.75,ORLANDO,ANDREA,010015
14.cand.1,14.cand.1.liste.5,14,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,96,0.87,ORLANDO,ANDREA,010015
14.cand.3,14.cand.3.liste.0,14,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,98,0.89,ROLLANDO,NICOLA,010015
14.cand.7,14.cand.7.liste.0,14,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,20,0.18,ROSSON,ALESSANDRO,010015
14.cand.4,14.cand.4.liste.0,14,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,88,0.80,TOSCANO,FRANCESCO,010015
14.cand.0,14.cand.0.liste.6,14,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,57,0.52,BUCCI,MARCO,010015
14.cand.1,14.cand.1.liste.1,14,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,555,5.02,ORLANDO,ANDREA,010015
14.cand.5,14.cand.5.liste.0,14,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,77,0.70,MORRA,NICOLA,010015
14.cand.0,14.cand.0.liste.5,14,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,135,1.22,BUCCI,MARCO,010015
