_link,_link_cand,_link_main,pos,desc_lis_c,img_lis_c,voti,perc
170.cand.7.liste.0,170.cand.7,170,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,0
170.cand.7.liste.1,170.cand.7,170,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,0
170.cand.7.liste.2,170.cand.7,170,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
170.cand.7.liste.3,170.cand.7,170,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,0
170.cand.7.liste.4,170.cand.7,170,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,0
170.cand.7.liste.5,170.cand.7,170,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,0
170.cand.7.liste.6,170.cand.7,170,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0
170.cand.8.liste.0,170.cand.8,170,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,0
170.cand.8.liste.1,170.cand.8,170,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,0
170.cand.8.liste.2,170.cand.8,170,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,0
170.cand.8.liste.3,170.cand.8,170,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,0
170.cand.8.liste.4,170.cand.8,170,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,0
170.cand.8.liste.5,170.cand.8,170,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,0
171.cand.0.liste.0,171.cand.0,171,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
171.cand.1.liste.0,171.cand.1,171,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
171.cand.2.liste.0,171.cand.2,171,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,0
171.cand.3.liste.0,171.cand.3,171,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,0
171.cand.4.liste.0,171.cand.4,171,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0
171.cand.5.liste.0,171.cand.5,171,,,,,0
171.cand.6.liste.0,171.cand.6,171,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0
171.cand.7.liste.0,171.cand.7,171,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,0
171.cand.7.liste.1,171.cand.7,171,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,0
171.cand.7.liste.2,171.cand.7,171,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
171.cand.7.liste.3,171.cand.7,171,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,0
171.cand.7.liste.4,171.cand.7,171,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,0
171.cand.7.liste.5,171.cand.7,171,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,0
171.cand.7.liste.6,171.cand.7,171,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0
171.cand.8.liste.0,171.cand.8,171,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,0
171.cand.8.liste.1,171.cand.8,171,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,0
171.cand.8.liste.2,171.cand.8,171,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,0
171.cand.8.liste.3,171.cand.8,171,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,0
171.cand.8.liste.4,171.cand.8,171,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,0
171.cand.8.liste.5,171.cand.8,171,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,0
172.cand.0.liste.0,172.cand.0,172,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
172.cand.1.liste.0,172.cand.1,172,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
172.cand.2.liste.0,172.cand.2,172,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,0
172.cand.3.liste.0,172.cand.3,172,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,0
172.cand.4.liste.0,172.cand.4,172,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0
172.cand.5.liste.0,172.cand.5,172,,,,,0
172.cand.6.liste.0,172.cand.6,172,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0
172.cand.7.liste.0,172.cand.7,172,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,0
172.cand.7.liste.1,172.cand.7,172,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,0
172.cand.7.liste.2,172.cand.7,172,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
172.cand.7.liste.3,172.cand.7,172,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,0
172.cand.7.liste.4,172.cand.7,172,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,0
172.cand.7.liste.5,172.cand.7,172,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,0
172.cand.7.liste.6,172.cand.7,172,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0
172.cand.8.liste.0,172.cand.8,172,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,0
172.cand.8.liste.1,172.cand.8,172,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,0
172.cand.8.liste.2,172.cand.8,172,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,0
172.cand.8.liste.3,172.cand.8,172,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,0
172.cand.8.liste.4,172.cand.8,172,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,0
172.cand.8.liste.5,172.cand.8,172,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,0
173.cand.0.liste.0,173.cand.0,173,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
173.cand.1.liste.0,173.cand.1,173,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
173.cand.2.liste.0,173.cand.2,173,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,0
173.cand.3.liste.0,173.cand.3,173,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,0
173.cand.4.liste.0,173.cand.4,173,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0
173.cand.5.liste.0,173.cand.5,173,,,,,0
173.cand.6.liste.0,173.cand.6,173,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0
173.cand.7.liste.0,173.cand.7,173,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,0
173.cand.7.liste.1,173.cand.7,173,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,0
173.cand.7.liste.2,173.cand.7,173,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
173.cand.7.liste.3,173.cand.7,173,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,0
173.cand.7.liste.4,173.cand.7,173,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,0
173.cand.7.liste.5,173.cand.7,173,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,0
173.cand.7.liste.6,173.cand.7,173,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0
173.cand.8.liste.0,173.cand.8,173,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,0
173.cand.8.liste.1,173.cand.8,173,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,0
173.cand.8.liste.2,173.cand.8,173,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,0
173.cand.8.liste.3,173.cand.8,173,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,0
173.cand.8.liste.4,173.cand.8,173,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,0
173.cand.8.liste.5,173.cand.8,173,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,0
174.cand.0.liste.0,174.cand.0,174,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
174.cand.1.liste.0,174.cand.1,174,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
174.cand.2.liste.0,174.cand.2,174,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,0
174.cand.3.liste.0,174.cand.3,174,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,0
174.cand.4.liste.0,174.cand.4,174,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0
174.cand.5.liste.0,174.cand.5,174,,,,,0
174.cand.6.liste.0,174.cand.6,174,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0
174.cand.7.liste.0,174.cand.7,174,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,0
174.cand.7.liste.1,174.cand.7,174,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,0
174.cand.7.liste.2,174.cand.7,174,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
174.cand.7.liste.3,174.cand.7,174,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,0
174.cand.7.liste.4,174.cand.7,174,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,0
174.cand.7.liste.5,174.cand.7,174,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,0
174.cand.7.liste.6,174.cand.7,174,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0
174.cand.8.liste.0,174.cand.8,174,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,0
174.cand.8.liste.1,174.cand.8,174,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,0
174.cand.8.liste.2,174.cand.8,174,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,0
174.cand.8.liste.3,174.cand.8,174,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,0
174.cand.8.liste.4,174.cand.8,174,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,0
174.cand.8.liste.5,174.cand.8,174,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,0
175.cand.0.liste.0,175.cand.0,175,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
175.cand.1.liste.0,175.cand.1,175,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
175.cand.2.liste.0,175.cand.2,175,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,0
175.cand.3.liste.0,175.cand.3,175,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,0
175.cand.4.liste.0,175.cand.4,175,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0
175.cand.5.liste.0,175.cand.5,175,,,,,0
175.cand.6.liste.0,175.cand.6,175,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0
175.cand.7.liste.0,175.cand.7,175,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,0
175.cand.7.liste.1,175.cand.7,175,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,0
175.cand.7.liste.2,175.cand.7,175,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
175.cand.7.liste.3,175.cand.7,175,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,0
175.cand.7.liste.4,175.cand.7,175,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,0
175.cand.7.liste.5,175.cand.7,175,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,0
175.cand.7.liste.6,175.cand.7,175,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0
175.cand.8.liste.0,175.cand.8,175,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,0
175.cand.8.liste.1,175.cand.8,175,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,0
175.cand.8.liste.2,175.cand.8,175,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,0
175.cand.8.liste.3,175.cand.8,175,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,0
175.cand.8.liste.4,175.cand.8,175,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,0
175.cand.8.liste.5,175.cand.8,175,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,0
176.cand.0.liste.0,176.cand.0,176,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
176.cand.1.liste.0,176.cand.1,176,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
176.cand.2.liste.0,176.cand.2,176,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,0
176.cand.3.liste.0,176.cand.3,176,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,0
176.cand.4.liste.0,176.cand.4,176,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0
176.cand.5.liste.0,176.cand.5,176,,,,,0
176.cand.6.liste.0,176.cand.6,176,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0
176.cand.7.liste.0,176.cand.7,176,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,0
176.cand.7.liste.1,176.cand.7,176,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,0
176.cand.7.liste.2,176.cand.7,176,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
176.cand.7.liste.3,176.cand.7,176,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,0
176.cand.7.liste.4,176.cand.7,176,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,0
176.cand.7.liste.5,176.cand.7,176,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,0
176.cand.7.liste.6,176.cand.7,176,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0
176.cand.8.liste.0,176.cand.8,176,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,0
176.cand.8.liste.1,176.cand.8,176,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,0
176.cand.8.liste.2,176.cand.8,176,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,0
176.cand.8.liste.3,176.cand.8,176,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,0
176.cand.8.liste.4,176.cand.8,176,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,0
176.cand.8.liste.5,176.cand.8,176,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,0
177.cand.0.liste.0,177.cand.0,177,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
177.cand.1.liste.0,177.cand.1,177,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
177.cand.2.liste.0,177.cand.2,177,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,0
177.cand.3.liste.0,177.cand.3,177,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,0
177.cand.4.liste.0,177.cand.4,177,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0
177.cand.5.liste.0,177.cand.5,177,,,,,0
177.cand.6.liste.0,177.cand.6,177,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0
177.cand.7.liste.0,177.cand.7,177,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,0
177.cand.7.liste.1,177.cand.7,177,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,0
177.cand.7.liste.2,177.cand.7,177,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
177.cand.7.liste.3,177.cand.7,177,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,0
177.cand.7.liste.4,177.cand.7,177,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,0
177.cand.7.liste.5,177.cand.7,177,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,0
177.cand.7.liste.6,177.cand.7,177,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0
177.cand.8.liste.0,177.cand.8,177,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,0
177.cand.8.liste.1,177.cand.8,177,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,0
177.cand.8.liste.2,177.cand.8,177,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,0
177.cand.8.liste.3,177.cand.8,177,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,0
177.cand.8.liste.4,177.cand.8,177,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,0
177.cand.8.liste.5,177.cand.8,177,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,0
178.cand.0.liste.0,178.cand.0,178,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
178.cand.1.liste.0,178.cand.1,178,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
178.cand.2.liste.0,178.cand.2,178,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,0
178.cand.3.liste.0,178.cand.3,178,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,0
178.cand.4.liste.0,178.cand.4,178,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0
178.cand.5.liste.0,178.cand.5,178,,,,,0
178.cand.6.liste.0,178.cand.6,178,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0
178.cand.7.liste.0,178.cand.7,178,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,0
178.cand.7.liste.1,178.cand.7,178,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,0
178.cand.7.liste.2,178.cand.7,178,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
178.cand.7.liste.3,178.cand.7,178,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,0
178.cand.7.liste.4,178.cand.7,178,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,0
178.cand.7.liste.5,178.cand.7,178,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,0
178.cand.7.liste.6,178.cand.7,178,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0
178.cand.8.liste.0,178.cand.8,178,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,0
178.cand.8.liste.1,178.cand.8,178,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,0
178.cand.8.liste.2,178.cand.8,178,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,0
178.cand.8.liste.3,178.cand.8,178,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,0
178.cand.8.liste.4,178.cand.8,178,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,0
178.cand.8.liste.5,178.cand.8,178,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,0
179.cand.0.liste.0,179.cand.0,179,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
179.cand.1.liste.0,179.cand.1,179,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
179.cand.2.liste.0,179.cand.2,179,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,0
179.cand.3.liste.0,179.cand.3,179,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,0
179.cand.4.liste.0,179.cand.4,179,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0
179.cand.5.liste.0,179.cand.5,179,,,,,0
179.cand.6.liste.0,179.cand.6,179,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0
179.cand.7.liste.0,179.cand.7,179,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,0
179.cand.7.liste.1,179.cand.7,179,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,0
179.cand.7.liste.2,179.cand.7,179,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
179.cand.7.liste.3,179.cand.7,179,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,0
179.cand.7.liste.4,179.cand.7,179,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,0
179.cand.7.liste.5,179.cand.7,179,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,0
179.cand.7.liste.6,179.cand.7,179,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0
179.cand.8.liste.0,179.cand.8,179,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,0
179.cand.8.liste.1,179.cand.8,179,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,0
179.cand.8.liste.2,179.cand.8,179,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,0
179.cand.8.liste.3,179.cand.8,179,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,0
179.cand.8.liste.4,179.cand.8,179,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,0
179.cand.8.liste.5,179.cand.8,179,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,0
180.cand.0.liste.0,180.cand.0,180,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
180.cand.1.liste.0,180.cand.1,180,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
180.cand.2.liste.0,180.cand.2,180,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,0
