minint_elettorale,comune,comune_codice,codice_sezione,file,com_istat_code
1070340250,GENOVA,250,612,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,613,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,614,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,615,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,616,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,617,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,618,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,619,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,620,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,621,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,622,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,623,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,624,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,625,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,626,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,627,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,628,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,629,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,630,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,631,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,632,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,633,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,634,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,635,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,636,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,637,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,638,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,639,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,640,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,641,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,642,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,643,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,644,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,645,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,646,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,647,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,648,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,649,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,650,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,651,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,652,affluenza_comune_034_0250,010025
1070340250,GENOVA,250,653,affluenza_comune_034_0250,010025
1070340260,GORRETO,260,1,affluenza_comune_034_0260,010026
1070340270,ISOLA DEL CANTONE,270,1,affluenza_comune_034_0270,010027
1070340270,ISOLA DEL CANTONE,270,2,affluenza_comune_034_0270,010027
1070340280,LAVAGNA,280,1,affluenza_comune_034_0280,010028
1070340280,LAVAGNA,280,2,affluenza_comune_034_0280,010028
1070340280,LAVAGNA,280,3,affluenza_comune_034_0280,010028
1070340280,LAVAGNA,280,4,affluenza_comune_034_0280,010028
1070340280,LAVAGNA,280,5,affluenza_comune_034_0280,010028
1070340280,LAVAGNA,280,6,affluenza_comune_034_0280,010028
1070340280,LAVAGNA,280,7,affluenza_comune_034_0280,010028
1070340280,LAVAGNA,280,8,affluenza_comune_034_0280,010028
1070340280,LAVAGNA,280,9,affluenza_comune_034_0280,010028
1070340280,LAVAGNA,280,10,affluenza_comune_034_0280,010028
1070340280,LAVAGNA,280,11,affluenza_comune_034_0280,010028
1070340290,LEIVI,290,1,affluenza_comune_034_0290,010029
1070340290,LEIVI,290,2,affluenza_comune_034_0290,010029
1070340300,LORSICA,300,1,affluenza_comune_034_0300,010030
1070340310,LUMARZO,310,1,affluenza_comune_034_0310,010031
1070340310,LUMARZO,310,2,affluenza_comune_034_0310,010031
1070340320,MASONE,320,1,affluenza_comune_034_0320,010032
1070340320,MASONE,320,2,affluenza_comune_034_0320,010032
1070340320,MASONE,320,3,affluenza_comune_034_0320,010032
1070340320,MASONE,320,4,affluenza_comune_034_0320,010032
1070340330,MELE,330,1,affluenza_comune_034_0330,010033
1070340330,MELE,330,2,affluenza_comune_034_0330,010033
1070340330,MELE,330,3,affluenza_comune_034_0330,010033
1070340340,MEZZANEGO,340,1,affluenza_comune_034_0340,010034
1070340340,MEZZANEGO,340,2,affluenza_comune_034_0340,010034
1070340350,MIGNANEGO,350,1,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,2,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,3,affluenza_comune_034_0350,010035
1070340350,MIGNANEGO,350,4,affluenza_comune_034_0350,010035
1070340360,MOCONESI,360,1,affluenza_comune_034_0360,010036
1070340360,MOCONESI,360,2,affluenza_comune_034_0360,010036
1070340360,MOCONESI,360,3,affluenza_comune_034_0360,010036
1070340370,MONEGLIA,370,1,affluenza_comune_034_0370,010037
1070340370,MONEGLIA,370,2,affluenza_comune_034_0370,010037
1070340370,MONEGLIA,370,3,affluenza_comune_034_0370,010037
1070340380,MONTEBRUNO,380,1,affluenza_comune_034_0380,010038
1070340390,MONTOGGIO,390,1,affluenza_comune_034_0390,010039
1070340390,MONTOGGIO,390,2,affluenza_comune_034_0390,010039
1070340400,NE,400,1,affluenza_comune_034_0400,010040
1070340400,NE,400,2,affluenza_comune_034_0400,010040
1070340400,NE,400,3,affluenza_comune_034_0400,010040
1070340400,NE,400,4,affluenza_comune_034_0400,010040
1070340400,NE,400,5,affluenza_comune_034_0400,010040
1070340410,NEIRONE,410,1,affluenza_comune_034_0410,010041
1070340410,NEIRONE,410,2,affluenza_comune_034_0410,010041
1070340420,ORERO,420,1,affluenza_comune_034_0420,010042
1070340430,PIEVE LIGURE,430,1,affluenza_comune_034_0430,010043
1070340430,PIEVE LIGURE,430,2,affluenza_comune_034_0430,010043
1070340430,PIEVE LIGURE,430,3,affluenza_comune_034_0430,010043
1070340440,PORTOFINO,440,1,affluenza_comune_034_0440,010044
1070340450,PROPATA,450,1,affluenza_comune_034_0450,010045
1070340460,RAPALLO,460,1,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,2,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,3,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,4,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,5,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,6,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,7,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,8,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,9,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,10,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,11,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,12,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,13,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,14,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,15,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,16,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,17,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,18,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,19,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,20,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,21,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,22,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,23,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,24,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,25,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,26,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,27,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,28,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,29,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,30,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,31,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,32,affluenza_comune_034_0460,010046
1070340470,RECCO,470,1,affluenza_comune_034_0470,010047
1070340470,RECCO,470,2,affluenza_comune_034_0470,010047
1070340470,RECCO,470,3,affluenza_comune_034_0470,010047
1070340470,RECCO,470,4,affluenza_comune_034_0470,010047
1070340470,RECCO,470,5,affluenza_comune_034_0470,010047
1070340470,RECCO,470,6,affluenza_comune_034_0470,010047
1070340470,RECCO,470,7,affluenza_comune_034_0470,010047
1070340470,RECCO,470,8,affluenza_comune_034_0470,010047
1070340470,RECCO,470,9,affluenza_comune_034_0470,010047
1070340470,RECCO,470,10,affluenza_comune_034_0470,010047
1070340480,REZZOAGLIO,480,1,affluenza_comune_034_0480,010048
1070340480,REZZOAGLIO,480,2,affluenza_comune_034_0480,010048
1070340480,REZZOAGLIO,480,3,affluenza_comune_034_0480,010048
1070340490,RONCO SCRIVIA,490,1,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,2,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,3,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,4,affluenza_comune_034_0490,010049
1070340500,RONDANINA,500,1,affluenza_comune_034_0500,010050
1070340510,ROSSIGLIONE,510,1,affluenza_comune_034_0510,010051
1070340510,ROSSIGLIONE,510,2,affluenza_comune_034_0510,010051
1070340510,ROSSIGLIONE,510,3,affluenza_comune_034_0510,010051
1070340520,ROVEGNO,520,1,affluenza_comune_034_0520,010052
1070340530,SAN COLOMBANO CERTENOLI,530,1,affluenza_comune_034_0530,010053
1070340530,SAN COLOMBANO CERTENOLI,530,2,affluenza_comune_034_0530,010053
1070340530,SAN COLOMBANO CERTENOLI,530,3,affluenza_comune_034_0530,010053
1070340540,SANTA MARGHERITA LIGURE,540,1,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,2,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,3,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,4,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,5,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,6,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,7,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,8,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,9,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,10,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,11,affluenza_comune_034_0540,010054
1070340550,SANT'OLCESE,550,1,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,2,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,3,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,4,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,5,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,6,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,7,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,8,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,9,affluenza_comune_034_0550,010055
1070340560,SANTO STEFANO D'AVETO,560,1,affluenza_comune_034_0560,010056
1070340560,SANTO STEFANO D'AVETO,560,2,affluenza_comune_034_0560,010056
1070340570,SAVIGNONE,570,1,affluenza_comune_034_0570,010057
1070340570,SAVIGNONE,570,2,affluenza_comune_034_0570,010057
1070340570,SAVIGNONE,570,3,affluenza_comune_034_0570,010057
1070340570,SAVIGNONE,570,4,affluenza_comune_034_0570,010057
1070340570,SAVIGNONE,570,5,affluenza_comune_034_0570,010057
1070340580,SERRA RICCO',580,1,affluenza_comune_034_0580,010058
1070340580,SERRA RICCO',580,2,affluenza_comune_034_0580,010058
1070340580,SERRA RICCO',580,3,affluenza_comune_034_0580,010058
1070340580,SERRA RICCO',580,4,affluenza_comune_034_0580,010058
1070340580,SERRA RICCO',580,5,affluenza_comune_034_0580,010058
1070340580,SERRA RICCO',580,6,affluenza_comune_034_0580,010058
1070340580,SERRA RICCO',580,7,affluenza_comune_034_0580,010058
1070340580,SERRA RICCO',580,8,affluenza_comune_034_0580,010058
1070340590,SESTRI LEVANTE,590,1,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,2,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,3,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,4,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,5,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,6,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,7,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,8,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,9,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,10,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,11,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,12,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,13,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,14,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,15,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,16,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,17,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,18,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,19,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,20,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,21,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,22,affluenza_comune_034_0590,010059
1070340590,SESTRI LEVANTE,590,23,affluenza_comune_034_0590,010059
1070340600,SORI,600,1,affluenza_comune_034_0600,010060
1070340600,SORI,600,2,affluenza_comune_034_0600,010060
1070340600,SORI,600,3,affluenza_comune_034_0600,010060
1070340600,SORI,600,4,affluenza_comune_034_0600,010060
1070340610,TIGLIETO,610,1,affluenza_comune_034_0610,010061
1070340610,TIGLIETO,610,2,affluenza_comune_034_0610,010061
1070340620,TORRIGLIA,620,1,affluenza_comune_034_0620,010062
1070340620,TORRIGLIA,620,2,affluenza_comune_034_0620,010062
1070340620,TORRIGLIA,620,3,affluenza_comune_034_0620,010062
1070340630,TRIBOGNA,630,1,affluenza_comune_034_0630,010063
1070340640,USCIO,640,1,affluenza_comune_034_0640,010064
1070340640,USCIO,640,2,affluenza_comune_034_0640,010064
1070340650,VALBREVENNA,650,1,affluenza_comune_034_0650,010065
1070340660,VOBBIA,660,1,affluenza_comune_034_0660,010066
1070340670,ZOAGLI,670,1,affluenza_comune_034_0670,010067
1070340670,ZOAGLI,670,2,affluenza_comune_034_0670,010067
1070340670,ZOAGLI,670,3,affluenza_comune_034_0670,010067
1070340670,ZOAGLI,670,4,affluenza_comune_034_0670,010067
1070390010,AMEGLIA,10,1,affluenza_comune_039_0010,011001
1070390010,AMEGLIA,10,2,affluenza_comune_039_0010,011001
1070390010,AMEGLIA,10,3,affluenza_comune_039_0010,011001
1070390010,AMEGLIA,10,4,affluenza_comune_039_0010,011001
1070390010,AMEGLIA,10,5,affluenza_comune_039_0010,011001
1070390020,ARCOLA,20,1,affluenza_comune_039_0020,011002
1070390020,ARCOLA,20,2,affluenza_comune_039_0020,011002
1070390020,ARCOLA,20,3,affluenza_comune_039_0020,011002
1070390020,ARCOLA,20,4,affluenza_comune_039_0020,011002
1070390020,ARCOLA,20,5,affluenza_comune_039_0020,011002
1070390020,ARCOLA,20,6,affluenza_comune_039_0020,011002
1070390020,ARCOLA,20,7,affluenza_comune_039_0020,011002
1070390020,ARCOLA,20,8,affluenza_comune_039_0020,011002
1070390020,ARCOLA,20,9,affluenza_comune_039_0020,011002
1070390020,ARCOLA,20,10,affluenza_comune_039_0020,011002
1070390020,ARCOLA,20,11,affluenza_comune_039_0020,011002
1070390030,BEVERINO,30,1,affluenza_comune_039_0030,011003
1070390030,BEVERINO,30,2,affluenza_comune_039_0030,011003
1070390030,BEVERINO,30,3,affluenza_comune_039_0030,011003
1070390040,BOLANO,40,1,affluenza_comune_039_0040,011004
1070390040,BOLANO,40,2,affluenza_comune_039_0040,011004
1070390040,BOLANO,40,3,affluenza_comune_039_0040,011004
1070390040,BOLANO,40,4,affluenza_comune_039_0040,011004
1070390040,BOLANO,40,5,affluenza_comune_039_0040,011004
1070390040,BOLANO,40,6,affluenza_comune_039_0040,011004
1070390040,BOLANO,40,7,affluenza_comune_039_0040,011004
1070390040,BOLANO,40,8,affluenza_comune_039_0040,011004
1070390050,BONASSOLA,50,1,affluenza_comune_039_0050,011005
1070390050,BONASSOLA,50,2,affluenza_comune_039_0050,011005
1070390060,BORGHETTO DI VARA,60,1,affluenza_comune_039_0060,011006
1070390060,BORGHETTO DI VARA,60,2,affluenza_comune_039_0060,011006
1070390060,BORGHETTO DI VARA,60,3,affluenza_comune_039_0060,011006
1070390060,BORGHETTO DI VARA,60,4,affluenza_comune_039_0060,011006
1070390070,BRUGNATO,70,1,affluenza_comune_039_0070,011007
1070390070,BRUGNATO,70,2,affluenza_comune_039_0070,011007
1070390080,CALICE AL CORNOVIGLIO,80,1,affluenza_comune_039_0080,011008
1070390080,CALICE AL CORNOVIGLIO,80,2,affluenza_comune_039_0080,011008
1070390090,CARRO,90,1,affluenza_comune_039_0090,011009
1070390090,CARRO,90,2,affluenza_comune_039_0090,011009
1070390100,CARRODANO,100,1,affluenza_comune_039_0100,011010
1070390100,CARRODANO,100,2,affluenza_comune_039_0100,011010
1070390110,CASTELNUOVO MAGRA,110,1,affluenza_comune_039_0110,011011
1070390110,CASTELNUOVO MAGRA,110,2,affluenza_comune_039_0110,011011
1070390110,CASTELNUOVO MAGRA,110,3,affluenza_comune_039_0110,011011
1070390110,CASTELNUOVO MAGRA,110,4,affluenza_comune_039_0110,011011
1070390110,CASTELNUOVO MAGRA,110,5,affluenza_comune_039_0110,011011
1070390110,CASTELNUOVO MAGRA,110,6,affluenza_comune_039_0110,011011
1070390110,CASTELNUOVO MAGRA,110,7,affluenza_comune_039_0110,011011
1070390110,CASTELNUOVO MAGRA,110,8,affluenza_comune_039_0110,011011
1070390110,CASTELNUOVO MAGRA,110,9,affluenza_comune_039_0110,011011
1070390110,CASTELNUOVO MAGRA,110,10,affluenza_comune_039_0110,011011
1070390110,CASTELNUOVO MAGRA,110,11,affluenza_comune_039_0110,011011
1070390120,DEIVA MARINA,120,1,affluenza_comune_039_0120,011012
1070390120,DEIVA MARINA,120,2,affluenza_comune_039_0120,011012
1070390120,DEIVA MARINA,120,3,affluenza_comune_039_0120,011012
1070390130,FOLLO,130,1,affluenza_comune_039_0130,011013
1070390130,FOLLO,130,2,affluenza_comune_039_0130,011013
1070390130,FOLLO,130,3,affluenza_comune_039_0130,011013
1070390130,FOLLO,130,4,affluenza_comune_039_0130,011013
1070390130,FOLLO,130,5,affluenza_comune_039_0130,011013
1070390130,FOLLO,130,6,affluenza_comune_039_0130,011013
1070390130,FOLLO,130,7,affluenza_comune_039_0130,011013
1070390140,FRAMURA,140,1,affluenza_comune_039_0140,011014
1070390140,FRAMURA,140,2,affluenza_comune_039_0140,011014
1070390150,LA SPEZIA,150,1,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,2,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,3,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,4,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,5,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,6,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,7,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,8,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,9,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,10,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,11,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,12,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,13,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,14,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,15,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,16,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,17,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,18,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,19,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,20,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,21,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,22,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,23,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,24,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,25,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,26,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,27,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,28,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,29,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,30,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,31,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,32,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,33,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,34,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,35,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,36,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,37,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,38,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,39,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,40,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,41,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,42,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,43,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,44,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,45,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,46,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,47,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,48,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,49,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,50,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,51,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,52,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,53,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,54,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,55,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,56,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,57,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,58,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,59,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,60,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,61,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,62,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,63,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,64,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,65,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,66,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,67,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,68,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,69,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,70,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,71,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,72,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,73,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,74,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,75,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,76,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,77,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,78,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,79,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,80,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,81,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,82,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,83,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,84,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,85,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,86,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,87,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,88,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,89,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,90,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,91,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,92,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,93,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,94,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,95,affluenza_comune_039_0150,011015
1070390150,LA SPEZIA,150,96,affluenza_comune_039_0150,011015
1070390160,LERICI,160,1,affluenza_comune_039_0160,011016
1070390160,LERICI,160,2,affluenza_comune_039_0160,011016
1070390160,LERICI,160,3,affluenza_comune_039_0160,011016
1070390160,LERICI,160,4,affluenza_comune_039_0160,011016
1070390160,LERICI,160,5,affluenza_comune_039_0160,011016
1070390160,LERICI,160,6,affluenza_comune_039_0160,011016
1070390160,LERICI,160,7,affluenza_comune_039_0160,011016
1070390160,LERICI,160,8,affluenza_comune_039_0160,011016
1070390160,LERICI,160,9,affluenza_comune_039_0160,011016
1070390160,LERICI,160,10,affluenza_comune_039_0160,011016
1070390160,LERICI,160,11,affluenza_comune_039_0160,011016
1070390160,LERICI,160,12,affluenza_comune_039_0160,011016
1070390160,LERICI,160,13,affluenza_comune_039_0160,011016
1070390170,LEVANTO,170,1,affluenza_comune_039_0170,011017
1070390170,LEVANTO,170,2,affluenza_comune_039_0170,011017
1070390170,LEVANTO,170,3,affluenza_comune_039_0170,011017
1070390170,LEVANTO,170,4,affluenza_comune_039_0170,011017
1070390170,LEVANTO,170,5,affluenza_comune_039_0170,011017
1070390170,LEVANTO,170,6,affluenza_comune_039_0170,011017
1070390180,MAISSANA,180,1,affluenza_comune_039_0180,011018
1070390190,MONTEROSSO AL MARE,190,1,affluenza_comune_039_0190,011019
1070390190,MONTEROSSO AL MARE,190,2,affluenza_comune_039_0190,011019
1070390200,LUNI,200,1,affluenza_comune_039_0200,011020
1070390200,LUNI,200,2,affluenza_comune_039_0200,011020
1070390200,LUNI,200,3,affluenza_comune_039_0200,011020
1070390200,LUNI,200,4,affluenza_comune_039_0200,011020
1070390200,LUNI,200,5,affluenza_comune_039_0200,011020
